normal,lognormal,t_df3,uniform,exponential,bimodal,with_outliers
-0.3521335504882296,0.09425512290030441,-1.498759751374755,1.0974441772719654,0.16415134335960727,-1.458687790271609,0.4721207363971461
0.5323091855533487,0.8970069050578883,0.4189399823031449,-2.4525121945536426,0.361464618717966,-2.0767498283168377,0.12087185848974435
0.36544406436407834,0.8580376734423604,-0.1284674616037871,1.5220730833357212,0.13080712213237683,-1.985092323206696,-0.5224794004439
0.4127326115959884,2.1006954821841335,-2.0693635598995823,-1.5064685991844788,0.4367197518159271,-2.2936343123072276,2.254610083334524
0.43082100300788273,0.18310886081095,-0.2565019050835167,-2.2055684147483507,0.052172812366770474,-1.2195367436377684,-0.746994594550007
2.1416476008704612,2.845331909090283,-1.54164776179899,2.8980179508948565,3.3924545371550123,-1.2496552394938383,-0.7190582417443259
-0.4064150163846156,2.092876353469649,-0.4133321700047464,-2.832817299546389,0.9516004503443615,-2.3381221622705275,0.6188442768000929
-0.5122427290715373,3.0858872192157256,1.4351908647286045,-2.810183438558889,1.5693360058796677,-2.758205330377114,-0.7270282586546826
-0.8137727282478777,0.9536588811510921,-1.045009314537506,-1.1405248053474997,5.657709088586018,-2.9035990410089303,-1.0655144447570732
0.6159794225754956,2.4905589188570887,-0.7438781737951081,2.0652123793587016,0.3170766754838324,-1.6982957367897018,-0.11132691719880747
1.1289722927208916,0.2660370666989578,-2.0082559784883802,2.8676647279900447,0.3101354104055461,-1.9323895374827977,0.6344855362152582
-0.11394745765487507,1.8997889644930654,-0.3344984508908325,-2.288833662705187,0.6796898312072376,-2.390897270074194,1.8264809116722138
-0.840156476962528,0.4995505494619206,-1.312605767437065,-0.6273609969183056,0.8176474313559982,-1.8640791457471746,2.030442442160806
-0.8244812156912396,0.22621675437668326,-1.4335875739563186,1.405810971118619,0.4533653236107072,-2.6151624384964407,-1.8436691562933702
0.6505927878247011,0.36359071025898654,-0.2509648151108586,0.8731694867923192,0.354923357148751,-1.6025383953962502,0.9897633496810085
0.7432541712034423,1.0049904357170913,-1.3713108790220518,-1.5997399265048107,0.06592987233797311,-2.191154940149493,-1.0367057471211936
0.543154268305195,0.47622288554737485,2.610743223582985,-1.0247643595385036,0.814467832672605,-2.540729535105647,-0.9868439360626766
-0.6655097072886943,1.402794303580712,-0.5034689530090727,0.5662479111594365,2.3523474975820635,-2.1835073497312183,-0.5920247043639495
0.23216132306671977,0.19643694308490636,1.2473035824410024,-2.7875606573139393,0.18567203309240854,-2.200737685096505,-0.6557055760166429
0.11668580914072822,0.14743206445700813,1.7321298614374532,1.5493738641290893,1.728073534163644,-1.8174708157985426,-1.1221140375505176
0.21868859672901295,3.4388898137260213,0.864487715866665,-1.3475704843505223,1.103632172812981,-1.417001210448535,-2.377702001995062
0.8714287779481898,2.2556092558970513,0.12143315307129908,1.970077105936225,0.023238613339872875,-1.4429330292936218,1.3947968979316727
0.22359554877468227,0.3889256237142819,0.8643038028166333,1.1020130509247217,1.0466339447442086,-1.9201842411640717,0.84685992934473
0.6789135630718949,0.9973039617330809,0.1657672105516987,0.8724871251996715,4.139171583556208,-2.09359532618415,-0.06781032866087291
0.06757906948889146,2.503166058862336,2.7348656974230634,1.6041667256648005,1.9656185124888097,-2.2843217838629575,-1.018827275490646
0.28911939868998415,1.4583133781033095,-0.5305997716863102,-2.5491928702993665,0.2389963878059785,-2.8840099462334585,1.183968007348012
0.6312882258385404,1.1427078885362378,0.7902013232211822,-1.440175608714655,0.9469138859773845,-2.0096068231835047,-0.11465773869879052
-1.4571558198556664,2.679522677316913,1.2717100191181032,0.13042480584436333,0.5322078772730812,-2.4255057314054564,-0.6262679499228198
-0.31967121635730134,0.5180719080741558,1.6569195802882295,1.6629380019173068,0.04000749421719557,-1.3908306369029109,-1.695268590657699
-0.4703726542927955,1.0284580109945127,-0.19208170012996412,2.0943345159492806,0.6712064879334717,-2.100360398812958,0.4871904937929066
-0.6388778482433419,0.9840645598650449,-1.3822787002717638,-0.7073780715874571,1.493999333624815,-1.6264570032362118,-0.3853962999480935
-0.27514225122668373,0.7823243591572165,0.052705020298542744,1.7618859066506207,1.786106950525402,-2.241256455042466,0.2101809535222147
1.4949413112343959,0.7041069897609864,-0.08447461393184204,-1.6783553391791068,0.391997813312409,-2.337741232391119,0.11767385376305653
-0.8658311156932432,1.0677796660373065,5.907898673320763,-2.5053885409555385,0.2223192492334096,-1.6976048662640455,0.5847651780393678
0.9682783545914808,1.0314512038370387,-0.4430691642815913,-1.5204994495967568,0.218906686369623,-1.8611830151744946,0.166627273331217
-1.6828697716158048,0.3892299891668056,-0.5946564180410779,2.4188889745431945,3.1197538780014784,-1.8388963681509096,-0.35554145567707024
-0.33488502998577485,2.057756514928684,0.7447835452795442,0.26421852353131703,1.3762828834342218,-2.04688962767413,0.5041195408557883
0.1627530651050056,0.41530309040656077,2.011903006446178,-0.11190533942995318,2.424596084801538,-1.6053049560510404,0.900413012647044
0.5862223313592781,0.8216751964991625,-0.012507358683090317,1.4600081396655566,0.25584745375159224,-1.6776135654666269,1.4959817850839914
0.711226579792855,0.7666289018152861,-0.3850953817395077,-2.9394424110296615,0.5675263015014479,-3.088410070666264,-1.170897545487947
0.7933472351999252,1.3802894884287293,0.41874010273942786,-2.2901812878169765,0.08480847006680371,-2.1287266706116488,1.0618571959539427
-0.3487250722484376,0.14849655105980356,-0.10074569891899768,-2.4023836454317697,0.040825049966620196,-1.4926296119661953,-1.6381675708350052
-0.46235179266456716,2.229592500197645,1.5574305368197643,-2.2699973335505854,1.5749991293381784,-2.5097674956108915,0.964317138762522
0.8579758812571538,0.5437360713306617,3.0667085908792897,-0.2792978118071252,0.013727199966007563,-2.8461979104304254,-0.6406589172404822
-0.1913043248816149,2.9980646544227447,1.9897285464770438,-1.3159025126114752,0.21314663008146795,-2.069390921675214,0.7915100837692819
-1.2756863233379219,0.6502824759793518,-3.9929459821957134,1.7143500467575823,0.11903004270439935,-1.7396320705513308,1.4426361605763105
-1.1332872140034806,0.9569929759985015,0.35938027890800567,2.0342347065443747,0.5463010833241213,-2.2302406741554868,0.1793111600078595
-0.9194522860016113,5.597989055743351,0.08061122413801448,2.5496360832800065,1.0510328732461935,-1.3535268701481145,-0.04734381142628719
0.49716074405376404,0.7791089470262126,0.08966501436309553,-1.8236256047964041,3.187474768218906,-1.0781889740645714,-0.09839890487948566
0.14242573607056525,3.04946112964881,-1.094484510191255,0.01711010634726451,0.20418912912224868,-2.9625387691824443,-0.47058364466294755
0.6904853540677682,1.0357653033532035,0.48683936362196273,-2.7078130851449465,0.8331690427166143,-2.1919971563658165,1.1244111684834146
-0.42725264633653426,1.4533582997380763,-1.6499369579381407,-1.56055124919476,0.29652020055231215,-3.140920710972198,-0.10777913124592339
0.15853969107671423,1.0649871469214838,0.06430242356729496,0.6904642231546569,1.3767225934735658,-1.669495458318109,-2.1752487937711558
0.6255903939673367,2.144843230446444,0.4670174363584575,-0.46564610809288176,0.20018407348597836,-2.33992789168221,0.8841648343810513
-0.3093465397202384,0.5395723208923269,1.090537485016411,1.1441954828387342,0.01282473127557628,-2.2379027432242062,0.8316408739886212
0.45677523755741145,0.41244860672898376,-0.5777422839892244,2.0353642833244407,0.23093945633226232,-1.4259540303512104,0.04311932168652455
-0.6619259410666513,0.5628632523703341,-0.05739850122975022,-2.642789346694299,0.3916522218716282,-2.6641982414415555,-0.7882204047860851
-0.3630538465650718,1.0938891119731249,-1.1723011894413031,2.631677810052354,0.09585953831639211,-2.7897807852598553,-1.1602128499662583
-0.3817378939983291,0.8197655395431278,-0.20568564135135559,-2.745580028002219,0.3317851273399305,-3.138737800913006,-0.785353508638726
-1.1958396455890397,1.8950541035712558,0.5514105670511344,2.8900123353328953,2.499537393489903,-1.3647362368087648,0.1988143281177178
0.4869724807855818,3.235742847379157,1.6269634448044863,0.8257903505527171,0.4515335940892105,-1.4808905212888912,5.690295342194372
-0.46940234020272387,0.4155075460367873,-1.2465623469159668,-2.7401998842763273,0.782001195815589,-2.146944036430887,0.42441545535816066
0.01249411872768743,0.5165651233766809,-1.3448188836000747,-0.6382270909459118,0.43460065103195844,-2.6376227336840548,0.07256218292994504
0.48074665890590895,0.27455175953500305,0.4967516921569564,-1.4507492566955897,0.05571567647856634,-1.582951347524687,1.2872729343294762
0.4465311760299441,6.217299768560711,0.9216153438014588,1.7914340857029334,0.5894852469116145,-0.62266221006048,0.7012467859521261
0.6653851089727862,1.315481224938373,-0.3851897779182952,-1.6472689842504271,0.4434704448043959,-2.1178438120504093,-0.7230576307588196
-0.09848548450942361,1.5400610955080294,0.8061259651594624,1.9572750807185564,4.271330223623783,-2.6014519465654082,-1.690892799484851
-0.42329831204415375,0.29933631255897686,-2.178146516931611,-1.1259515973813268,1.3464220643107447,-1.379153627209646,-0.8212261246804671
-0.07971821090639905,0.9989475640933554,-1.326785528028,2.9348620274314294,0.15393707589934588,-2.566244143069735,1.3812356118503253
-1.6873344339580298,1.5814200132450782,1.3683478368834612,-1.3775453574876413,0.10162076842331567,-2.1833372566636364,0.2943629182125784
-1.4471124724230873,0.7965368215734024,0.6513731763500558,1.1097648193513816,0.2587031523952771,-3.3193548949863647,0.5973382550482694
-1.3226996123544024,2.6330294419218983,0.45392209167965286,1.801162540829094,0.9729252656577987,-2.1516366612276836,-0.6291844566104704
-0.9972468276014818,8.009657595824812,-0.27403364498068383,-1.701243510532089,0.11526212272763833,-2.6391436105451014,0.48476325234331535
0.3997742267234366,0.42640889554125916,-0.8312747115818134,-2.545465530076953,0.46492527946329393,-1.3705835736625356,-1.5201634095729948
-0.9054790553600608,0.3985674555686594,-0.20678441978022835,0.3074848894162865,0.3920367979037591,-2.488071820008649,0.9352026594610058
-0.3781625540393897,0.4538536639611715,-2.0873103609439085,1.062474378242701,0.4526475286238477,-1.610095185912581,-1.1554267395505575
1.2992282977860654,4.244309922044239,1.176738048111364,1.9036571035160188,0.24759623818907794,-2.0524693840300072,-1.9744139889378356
-0.35626397106142593,2.55517262590091,-1.2996338325056556,-1.3634163227118852,0.2045829929835597,-1.9373177700324136,2.2623316056250267
0.7375155684670865,0.88517046560967,-0.8405433597532265,2.2337153541473107,0.5359844629780471,-1.7388894600075784,0.13488648579581883
-0.933617680009877,1.0334510110092094,-1.7890174791577658,2.494599893432051,0.009083453113606149,-2.0267266566456916,0.1072081250037561
-0.20543755786763002,0.4795585606342959,0.06481914509308671,1.6751218673868937,1.2286993139266569,-2.3239021839430984,-1.869955847428328
-0.9500220549105812,2.227822034253784,-0.047517143404603265,-2.954418901242612,0.24922591946710793,-2.406013128365404,0.6225603101022191
-0.3390330759005625,0.7104109726435817,0.854837205880968,-2.476701612476536,0.41281076267263156,-1.745510059985442,0.8860197215699478
0.8403081374573955,0.7913073044112447,1.7636231939711011,2.9864241228931148,0.9008076100088148,-2.9508692632663753,-0.19929496228073043
-1.7273204231923487,1.7296356759165408,-0.1363203667593551,1.4036921658910968,0.18705925184180217,-1.1609178093583297,0.8899078434108134
0.43442364354585733,0.8443438650841872,-0.20510931201654728,0.7607498213669914,0.9398254405283061,-1.9340891360934633,1.1705088882195915
0.2377356023322779,0.8093940528681844,-0.9404061269240347,2.4081720486609024,0.1675372680686768,-2.1686974550944127,0.5257225949182202
-0.5941499556967944,1.0095631221777384,-0.21430896869490285,-2.762151208551782,3.241529795664402,-1.8669575938862948,-2.166222417910022
-1.4460578543884546,2.04586334175745,-0.5935319321918887,1.5442671744723029,0.8493383025250175,-2.2971488894992858,-1.1516098547317226
0.07212950771386951,4.401052724764511,-1.4119214183138697,0.9280654195158027,1.2216715684919999,-2.089024073024088,1.6868958444469744
-0.5294927090638024,1.6937374720137546,0.24747404925757738,2.0893249886695386,1.1264440666385775,-2.565861449527372,0.08238442837593117
0.23267621135470395,2.0605703249629195,-2.5606421129760317,1.6674254017941355,0.7661639126863538,-1.8124570330950407,0.08688047658057403
0.02185214552344288,0.8353799264380076,-0.1680577821523555,-0.09041486570320068,1.6493537843302148,-2.0392279155555944,-0.8316561121776336
1.6017788913209154,0.5288671161667675,-3.289536870823884,-2.5741892826281427,0.01034696981978307,-1.9062655163974642,-0.6374743075966556
-0.23935562747302427,1.8014422769115674,0.3355581459609299,2.456409242837859,0.9911648655590743,-1.2584300767930645,1.192649826471513
-1.023497492621865,1.1666270733706547,0.05230289535784797,1.5810134754488425,2.090581893638118,-2.402104193842217,1.4984720574215018
0.17927563495631615,0.2779356174902304,-0.015279259493245177,-0.8616236115300788,2.211999372131397,-2.0644418751996954,0.7972089909319503
0.21999668397176517,0.7443360536734724,-2.1252406844078413,2.903569483407085,1.0070127823160706,-2.825707781172038,0.5515717609891698
1.3591875752404365,0.9281078631261134,0.6353482958685288,-1.1333506787844114,0.398685582620957,-1.7249838988448307,0.6266217731128757
0.8351112459145785,0.631654898705063,2.3331270058561344,-0.7766363264333647,0.5094899580801243,-2.0087423207475084,-0.07037344330013702
0.35687105914950934,3.7945356124074916,-0.31219603442169847,2.8480541932916896,0.43703636596743606,-1.9913268045814045,-1.2036600760639866
1.4633028912195618,1.5401119879227958,-0.7260062676425134,1.0086664623572057,1.586961950574964,-2.0786805722437585,-1.419797555576949
-1.188763054322851,3.441327940463755,0.08223468533238797,2.2751694374170697,0.1225620521076209,-2.2890949215138594,1.3147667031275168
-0.6397515327497477,1.267545984471374,1.1347527392820989,2.326524880410018,1.5144393189047527,-0.7519860263541123,-0.0329244587069128
-0.9265759414055249,1.0759984839633117,-0.6311996500566713,0.21869001551905498,0.3725574752478569,-1.98089170416668,0.47706956757830504
-0.38980980315576796,0.43044400388572407,0.44141871240921843,-1.3981990825274646,0.7900769479761056,-1.8517415819137408,0.21075708164384693
-1.3766861475563088,1.010794423780515,2.4350972961110555,2.08467516363301,0.3696197264125148,-2.5697103745563536,0.2614908222401265
0.6351509468144043,1.0118178181898283,-0.7414178839512409,0.011325402508047588,1.2988032952921293,-1.5574466010942578,0.3449467682106067
-0.22222269709877338,0.29217495486834666,-0.2552949696988463,0.3861062203993004,2.173590205922515,-2.061732726881215,0.6974020910153964
-1.4708062945026579,0.6153434432163505,1.0213620722559373,0.24820778029733503,0.7309323527580706,-1.7770932744367107,-0.7675545118963389
-1.0155790812075416,0.7475498113613686,0.11181441919226581,-2.94247163754351,1.7215352735919343,-1.5488330352574813,1.1824077719383401
0.3135138474501953,1.4508238821396746,-0.17592688442106474,-2.7247853705167016,0.39834012104898114,-2.0519539271090697,-0.7377331228252315
0.8381265678943811,1.514696518066615,1.5794820618596144,0.6983059555456181,0.5675737018348997,-2.338497049465758,0.23946257941681978
1.9967308916917865,0.5926290440815657,-0.8322196521146424,1.7666241521653507,0.6114215545589974,-3.163868387952835,-1.1829913088897535
2.9138624660073296,1.524982054253781,-1.73020447267969,-0.2577684950764576,0.5258795905772787,-2.193590128014093,-0.1666308651106086
0.4144094332759964,0.8488514857534966,0.43990740363313474,-1.8575502139027658,1.2165583294105626,-2.3412034642895656,-0.659830942591178
-0.9895381200318641,0.07557286246293544,0.0005818233553799602,-0.5601875627951207,1.2546831058946353,-2.571526641298897,0.02421470972076722
-2.132046280731309,0.6464678387269314,-2.9243905379500474,1.6099413104003624,0.8565634920422474,-1.273457033347769,0.7354010446931425
0.2677114623438358,2.640820795249751,-1.2133489713158283,-2.348271676531887,2.413842833587787,-1.5086167635658376,0.07605290290767515
-0.812941095310326,0.22011058915232382,0.3717234688817938,0.3611933195300443,1.7237814309236341,-2.914919628517739,1.9608587259460575
-0.41535726017968533,1.1067436779785877,-2.222427476580864,1.2132767784067777,0.10524455183790152,-1.9231447659440204,0.7959194605995246
-0.6120967990598081,4.165078374158608,-0.3396042768173707,-0.5050023496303364,1.4973736964703426,-2.4086218801400494,-0.22845331790335605
-0.14079088641638526,0.5043162852143708,1.0939307506683995,0.6075727182126016,0.5705411407150098,-1.8166030275769558,-0.0861056330084783
1.0659802307876436,1.0019360441028717,0.3428113198431472,2.300861674923963,1.9795053251056276,-2.3998234674200605,0.3777625605118294
0.15704856744534462,0.30924710425977153,-0.3986536121839916,-1.7231206097561744,0.005438643398688675,-2.269498450990027,0.704323577160585
-0.1586348370386883,4.325414731648728,0.6996331605686354,-2.189501060675263,0.23358491095187134,-1.5184803043108528,-1.2340520640251358
-1.0356537528258116,0.9277440760981016,-0.3782268596111308,-2.6349101929131598,1.049730361334282,-1.590329528137844,0.6366540403077741
-1.674682944704357,1.0428571005333958,2.5737737604082733,1.3572784405161107,0.8131979577046402,-1.2452599008426966,-1.2080915305031696
-0.4863079090733309,3.3833637906951037,0.3450152443612455,2.4031849946432775,1.179423781670821,-2.1085240005885244,0.5398498155318261
-0.05378255081832049,1.8136303507950993,0.266760800675774,1.1423617578424423,0.6816948421263062,-2.727830948823401,1.1000970654717779
1.767929913579883,0.4547234444380767,0.4413020185006021,2.8587172148235993,1.9126491915270447,-1.5393531435346426,0.2997318485398985
0.13027452147288585,0.5584723710150403,-0.8063037007858416,1.2486644167674203,0.08747206971407447,-1.5364563404970117,-2.3257452446054825
0.9827395110230576,1.561174112000705,0.9701625314014537,-1.2690313812458314,2.4365879761567775,-1.68586478176568,-1.7823544743624464
-0.49929559853915206,0.5702337300079383,-0.20224456899393423,-1.466463726800862,2.6443350430532093,-2.371875462957675,0.5627170607896943
-1.1849437664170246,0.14874542655043746,1.860869593670234,1.0000162027134998,0.5702500805758918,-2.5354011386290107,-2.453761426460696
-0.9651167622323719,0.9532131685321659,1.9244864633482877,1.0548700630431433,0.3021567807936651,-1.7320178647862206,0.6098769289764896
-0.7252260645357532,0.2638983217228704,0.09901428206453526,0.14287398972623677,4.022648185890573,-2.443076491645732,0.9848261872307591
2.1284697324351645,4.282999484215984,0.8561154544636037,0.16133449224594187,0.8531586282210439,-2.15398663347146,1.1351782012944507
-0.8213866792243861,1.172465590735326,-0.09261222849825002,-0.5001514036592041,2.1543952483415048,-0.5467449650307459,-0.2414752332620331
0.838489203736345,0.44279093468312913,0.6426870813831321,-0.9004738241903594,0.12838595219733462,-0.935525679449702,0.4385055108135819
-0.9029271780870264,0.5332477328574999,-0.23791684949280026,0.8043150702324029,0.07972090207661794,-1.6036549314747996,0.20889181361111508
0.9315730128742441,0.18259990536478815,0.13640092303158044,1.4851037762504573,0.12479387978534864,-2.3311334757385187,-1.4728320920490736
0.38495096610586316,0.37175668990197314,1.2209981426936911,1.8804344016383245,3.264521414291965,-2.361162365380929,0.7450187324655966
-0.1566378976580904,2.4960035737240607,0.8744638993214228,-1.152979080964226,2.2056802894312475,-1.6421047052246385,1.3904767570718681
-0.040762526135434025,7.452932141068846,-2.2213934308840755,2.146405417710188,2.0034638156881286,-1.2515047514876403,0.6894006151147961
-0.6547876954293904,1.922750786258852,-0.8807689028817938,-1.1835467342745591,1.1302206015511338,-2.2558176422718637,-0.5028008113010338
0.44607220148208054,0.9204999940628471,1.3007610811168837,-1.1707307065016603,0.4478905148523976,-2.228400394138495,0.7399496541533435
-0.45498348034078,0.6778946150933792,0.39196833642956824,1.8360137737420992,1.0141431844614068,-1.9561442385823031,1.2976314508869762
-1.2256057637672482,0.4228041404022994,-1.5620963254775084,2.8162526073742535,0.6949122757254622,-2.6944830494531793,1.166237559211635
-1.2779375743196193,6.3839645641630725,1.5545758052380512,2.593354169779671,1.9837391246531206,-2.6791951172246624,1.0268714730520958
0.17258791772211948,0.8437712670858755,-2.265731620659776,-2.3335240039763634,0.2763581633128073,-2.5880032375429383,-1.5918598069515266
1.579091256410435,6.713140317261336,0.7552082776586576,-1.2691403138560575,0.4481083810802506,-1.7269709218028797,0.3982146596349752
0.15999161357343825,3.504919519683559,-0.2203149588104118,1.5593791551668632,0.3369325191300518,-1.864002647893172,0.6456455574589793
-0.11863832610988256,0.20872936128982306,0.5964837509657646,1.8374615750554604,0.37982123078453933,-1.431524962637232,1.0386596247044322
0.2858261396025429,0.5491645496827939,0.6485768159166202,0.02559917428330616,0.003728891237481689,-2.8685978424966483,0.515623939087716
1.3060017417068248,0.5476380999444882,0.861174003059114,-2.9033833317569155,0.3379589537621543,-2.7584563959378823,1.55195137145102
0.21938250136385634,0.9306595713588165,-2.4724277002061794,0.011085439905040406,0.5676751166199484,-1.7721392411500971,-1.827844679956248
-0.41092723083373717,0.9471641842509306,-1.1907874170801875,-2.813118461585042,1.9294694087834667,-2.43601491450399,0.558349877280901
1.1062887100598888,14.829451740711592,1.0503964307625118,-1.3116273312327118,0.9593701160420839,-2.3997155581791745,0.4789971085284789
0.4287564384616135,0.3792706976504349,1.379826939721848,0.9411603021868924,0.4589257442758118,-1.4936242644186435,0.9027170692823475
1.535755991995992,1.228842835100776,-2.3489369302418623,-2.1923856020505377,1.7536053588056517,-2.2764737265228767,1.5421239436091916
0.18323443722190613,1.7416918496736928,-0.5801999229203786,1.274937262292494,0.7268091334966189,-2.217957028649784,-0.8882812035845732
-1.2244690317205003,0.9985861963411058,-0.6881474897737122,0.7283174181738783,0.8028921639422368,-2.1250452701649376,1.50854024186446
-1.368159199245665,1.104245746998948,-0.9995621164044516,-0.4218346884221722,1.3435380991083639,-2.094710231894176,0.8148960385970287
1.6509279322312496,0.39049972853483006,-0.983077316351125,-0.7670696893359938,0.6851688256224308,-1.6575321198897939,-0.18716512366829324
1.723665720783297,1.1005802878790083,-2.107954223274722,2.487998401025007,0.7527362805203146,-2.6050021986298524,-0.9087943599359649
-0.17951921328260065,1.584484466284772,0.6383929455254327,0.319023971455628,0.5177382016750243,-2.0940579965871526,0.19631410004091662
-0.38318732113598775,1.3429121818221363,0.4779709376731906,2.3333972584558573,0.5523574152281151,-1.4188140253955082,0.2856770038055783
1.4614442922422022,1.6705966089881767,1.0435549475354302,-0.5253464795217542,0.40058810591040345,-0.9336241631042284,0.3411873899906539
-1.107045682043488,3.5656526568929245,-1.6853832533869226,0.5678410822067308,0.466299559335975,-2.678319344191851,-0.6269495347635735
-0.8947270189558264,2.323953633718591,0.22506630140591471,2.727652210981133,0.42314682761478184,-1.834496875934138,0.609338771357802
0.6433267946890444,1.0662684807505594,1.1419366691572161,-2.2554840176531536,0.9477759716435757,-2.095055808596293,-0.40553975913969303
-0.3946051228595896,0.348337822179397,-0.7887864278523323,-1.4233160057128575,0.8863673108305181,-2.0493970744515537,1.2165755246816836
-0.005121866720071296,0.5827454859347382,0.38909594584039725,2.50016365894167,0.38082569750876205,-2.3947908797759965,1.7102066484310685
-0.16344289852451258,0.8206422310076605,-1.1624369485573134,-0.46797352673197334,1.3823309715391474,-1.622097781392431,-0.8125987773440845
0.33757454879893356,1.2549694732788352,-0.07844418398654049,-1.367787669844462,1.3724744419585162,-1.647752954042759,0.05989003841286461
1.4074818613137168,0.6501842560936364,1.3177332086240945,2.984038269421678,0.5164477100746837,-0.7385622152014149,0.972163666968464
0.09058490690174555,0.43077908707778056,-0.9053260436137122,-2.3867441514137795,0.4968213196103058,-2.6605396562408345,0.2758795564856625
0.6439387932768579,0.34322165356918827,-0.2936194929839643,0.6692580636427179,0.8252014054592154,-2.8739549082060125,-1.352524538424448
-2.0501721010310225,0.22626237921194337,-2.3353276403020824,1.7284472165990579,2.3481322295203158,-0.9726343234958033,0.8647980839711568
-0.04871840193011795,0.8094051908147992,0.44283731626074674,1.7204339878666737,0.9681873019091897,-2.0259459900110466,-0.6057723276066371
-0.8432302702928711,0.26641530310890005,0.8422736656839777,-0.348947884553354,0.01830938799686667,-2.2283989477342176,0.2004691409821726
-1.218813060423628,0.4063773507302945,1.252874326863102,-2.736233794772592,0.4911789701061339,-1.905879309345909,-0.9940437696571663
-0.8781523669287508,0.7015159199372859,-0.8857043411085828,2.046162543238549,1.9665391622471682,-2.6974262193342655,0.7945964745634211
-0.33412344070081207,0.3004945749886228,-1.847913461784877,1.81642484553333,0.8361397505988715,-1.8120698920558802,-0.42104189901335515
0.9159025423560131,1.407446359250763,0.02763767557392095,-1.575715485893454,0.4990049688294957,-2.0401309849334046,0.9004273467470816
-1.326392717739564,1.9468267847803131,1.4179638687169875,-0.9568354578452789,0.03221951777070267,-1.4631106103169138,-0.21488146087391471
0.030631492594417446,0.609885333229106,0.1722797221842527,0.07555398669047086,0.006761022230080192,-1.5714934707930086,-0.4812330869502896
-0.4841694333335785,0.674809684435593,0.1623208047256973,-2.3151377540192404,1.0376373101195053,-1.5298335321467045,0.4122357402730478
-0.32767309436196085,1.6220435308987466,0.4987338377429457,1.9233871625969092,0.7002433134667482,-1.9045820180757331,-1.0743738747479532
